lon,lat,height_above_datum
-156.5767649822227,71.35026038015077,0.5568955151312756
-156.57683793182844,71.35008253373829,-0.06696680448053116
-156.5834969191041,71.33408039490199,-0.3079417123723068
-156.58357093806444,71.33390259554005,-0.18709945239814227
-156.58364544876474,71.33372481725722,-0.12547300599617212
-156.5837202203371,71.33354704994768,-0.027849455861846558
-156.58379517953767,71.33336929088595,0.0680903957120724
-156.58387025423832,71.33319153630683,0.11735198001567368
-156.58394537098548,71.33301378384881,0.1648425662110082
-156.58402043680383,71.33283602919443,0.17177186788364965
-156.5840954473988,71.33265827185953,0.1691722121318967
-156.58417034565866,71.33248050999175,0.20136951611905948
-156.58424498332818,71.33230273725084,0.24910989045782136
-156.58431927654044,71.33212495005955,0.25947292852097975
-156.5843931900913,71.33194714678196,0.2608372535289252
-156.5844667138066,71.33176932674736,0.2567374569463453
-156.58453992888627,71.33159149379709,0.27387058648664997
-156.58461263641914,71.3314136395389,0.301658405364427
-156.58468479472918,71.33123576213114,0.3243199820484098
-156.5847568651527,71.33105788078666,0.40036589240011705
-156.5848291243807,71.33088000767403,0.479794475541005
-156.5849017727263,71.33070215088347,0.555549870357316
-156.58497493968923,71.33052431629893,0.6015995066480553
-156.58504867911904,71.33034650576381,0.6374412540554586
-156.5851233063171,71.33016873253088,0.7118839296758033
-156.58519893560288,71.32999100199551,0.8024136857015367
-156.5852752160306,71.32981329909055,0.8448204643205036
-156.58535184484617,71.32963561111846,0.8531489524182111
-156.585428669134,71.329457931092,0.9031279996407025
-156.5855055182119,71.32928025243055,0.9887863349058107
-156.5855822530272,71.32910256910851,1.0488718915541153
-156.58565862982778,71.32892487027603,1.1013045389395033
-156.58573444592332,71.32874714774232,1.15671146414489
-156.58580973379378,71.32856940291698,1.2277663277678341
-156.58588455238714,71.32839163867368,1.3092896838275594
-156.58595890363495,71.32821385410574,1.374238298954383
-156.586032811719,71.32803605073477,1.4247559645321264
-156.58610632352566,71.32785823116333,1.4941087654415632
-156.58617949311656,71.32768039694761,1.5921036684189354
-156.5862523682709,71.32750255036426,1.6664362579155738
-156.5863250517899,71.32732469555816,1.6910219250838732
-156.5863976607401,71.32714683738695,1.6917235675274147
-156.58647028442255,71.32696898035022,1.6745633369900714
-156.58654299850105,71.32679112695948,1.651867107254986
-156.58661585995287,71.32661327958586,1.648013004619486
-156.67742627929908,71.32916742588374,-0.2514180538351106
-156.58668898507574,71.32643544380653,1.663830838907541
-156.67749569126772,71.3289894455836,0.7098716223624019
-156.5867625163865,71.326257625132,1.7051853034479671
-156.67756522394086,71.32881147030233,1.6923493724926622
-156.58683636990065,71.32607981958019,1.7403008884616054
-156.6776356826781,71.32863353380141,2.0627106779637137
-156.58691042420253,71.32590202305158,1.7407723753577282
-156.58698464741133,71.32572423370728,1.7175143381651758
-156.58705901981284,71.32554645120776,1.689066690750153
-156.67785284219548,71.32809996631342,1.8670456134080604
-156.58713355517955,71.32536867487693,1.704999194584606
-156.67792744362464,71.32792220317972,1.7259488723373235
-156.58720816675884,71.32519090172985,1.702354041516106
-156.6780035285842,71.32774450211664,1.62073078241052
-156.58728259700894,71.32501312109285,1.6797296866689135
-156.67808097157342,71.32756685785736,1.4774071354613745
-156.5873570316843,71.32483534075764,1.6852045431598501
-156.67815837998717,71.32738921217249,1.3992092079035856
-156.58743180471424,71.32465757469022,1.6765152087073671
-156.67823531395192,71.32721154668363,1.378621306298253
-156.58750698015444,71.32447982559216,1.6773144218208427
-156.6783114481384,71.32703384777297,1.4396583923899833
-156.58758260914618,71.32430209584456,1.6942796669143083
-156.67838622852514,71.32685609225037,1.3762990804325266
-156.5876586512062,71.32412438359256,1.7168524554647457
-156.67846004912298,71.32667829662819,1.2070202615225492
-156.58773514810463,71.32394669073476,1.7198331015179715
-156.67853110853207,71.32650038551509,1.1331718313180137
-156.5878125241834,71.32376903514086,1.7204448133472223
-156.6786000855716,71.32632238732036,1.238626029300992
-156.58789046602982,71.32359140360127,1.76022610254906
-156.67866835554946,71.32614435961163,1.1923718219261557
-156.58796816306807,71.32341376129399,1.7803494015459387
-156.67873650571636,71.32596632688818,1.1104734825627853
-156.58804535393512,71.32323609773454,1.7488199058276497
-156.67880497700247,71.32578830762618,0.9664138898748278
-156.58812184331504,71.32305840468395,1.7389651541726063
-156.67887405359784,71.32561031369717,0.8813645620492793
-156.5881974228721,71.32288067316567,1.798990196496672
-156.67894366828716,71.32543234230043,1.0378281771794458
-156.58827219478218,71.32270290766463,1.8262094546725829
-156.67901535113975,71.32525445750385,1.2731360709742177
-156.58834511869026,71.32252506363933,1.7823664943893196
-156.58841647366222,71.32234715312987,1.7658609711780315
-156.5884874895603,71.3221692282007,1.768891583054175
-156.6792413056843,71.32472125900182,1.293883432970497
-156.5885585506834,71.32199130545848,1.7921307715956667
-156.67931737442336,71.32454355783064,1.0434572822517914
-156.58863000748465,71.32181339970462,1.7982957037371046
-156.67939329909143,71.32436585051798,1.0307673914586082
-156.58870211400074,71.32163552072724,1.7948572467683688
-156.67946919323333,71.32418814194304,1.0392036564100244
-156.58877497659944,71.32145767435547,1.819114168467344
-156.67954380813245,71.32401037985629,0.7755264801231134
-156.58884967201448,71.32127990575994,1.8417124429663254
-156.67961720510084,71.3238325669091,0.3983414438856678
-156.58892610211933,71.32110221044842,1.8702606844842606
-156.67969040891518,71.32365474588345,0.018514099908027777
-156.58900298299346,71.32092453423752,1.870701191104063
-156.67976371076332,71.32347692897231,-0.2313286006609713
-156.58907989897773,71.32074685934094,1.8604327004433887
-156.67983729763546,71.32329912401502,-0.34242761960533885
-156.5891565052708,71.32056917148536,1.8859545607761192
-156.67991133278883,71.32312133782285,-0.43032929207569914
-156.58923248262823,71.3203914569672,1.8788686743364649
-156.6799857631225,71.32294356817965,-0.4627284677245126
-156.58930769442765,71.32021371017699,1.8481251780562395
-156.58938128863144,71.32003589499506,1.820284655643697
-156.5894531341438,71.31985800586212,1.8235449531413424
-156.58952420875778,71.31968008378674,1.840076893699484
-156.58959486597143,71.31950214434661,1.8269318304714326
-156.58966541888708,71.31932420045918,1.8293263683853502
-156.58973614700824,71.3191462640395,1.8688751814480016
-156.5898072378924,71.31896834323048,1.8666718855095406
-156.58987922638056,71.31879046004232,1.812555147637494
-156.58995233418995,71.31861262416031,1.8224210986114933
-156.59002619011784,71.31843482021662,1.8448470664770422
-156.5901006722264,71.31825704280195,1.8497287351823661
-156.59017563251922,71.31807928563231,1.8579542700165208
-156.59025093822459,71.31790154306185,1.8151277554319343
-156.590326396583,71.31772380690015,1.8269371215841903
-156.59040197886986,71.31754607615454,1.8623066920415148
-156.59047754934613,71.31736834513181,1.8453905418723064
-156.5905527870567,71.31719059989636,1.8352725390692006
-156.59062749966637,71.31701283214842,1.826643971310263
-156.59070159151565,71.31683503828701,1.8215779534955394
-156.59077500663835,71.31665721594482,1.8214687827345328
-156.5908478493066,71.31647936931667,1.8130870437009923
-156.59091968027303,71.3163014797904,1.7992325514432461
-156.59099047248435,71.31612354664043,1.8331180592201286
-156.5910609241821,71.31594559891712,1.8596381274748512
-156.59113153282044,71.31576765775947,1.8627244279376334
-156.5912025913666,71.31558973602515,1.9166628024602128
-156.59127433794458,71.3154118430039,1.9580717698446644
-156.59134681757,71.31523398108072,1.9772017543555198
-156.59142065701496,71.31505617710374,2.030509004953306
-156.59149621342146,71.31487844561204,2.062596251737473
-156.59157281054127,71.31470075807981,2.0711004859319884
-156.59164978414697,71.31452308655449,2.104758753412658
-156.59172682067242,71.31434541796045,2.102818785478544
-156.59180363331097,71.31416773969423,2.071918811958083
-156.59188007726772,71.31399004575889,2.09941567279617
-156.59195556123882,71.31381231133037,2.1578891249653043
-156.59202965543182,71.31363451806021,2.1830089244580804
-156.59210282829434,71.31345668590579,2.206194674316454
-156.592175642469,71.31327883847304,2.2866619366566745
-156.59224829790378,71.31310098430008,2.3411076341469585
-156.592320992588,71.31292313197594,2.3341113288840636
-156.59239383278896,71.31274528590362,2.3432675577544946
-156.59246718131647,71.31256746117357,2.355383771230925
-156.5925414466464,71.312389675314,2.35725750420326
-156.59261632564204,71.31221191589107,2.3984697788736473
-156.59269140781385,71.31203416458668,2.4755259286605624
-156.59276656313682,71.31185641640464,2.565710871795922
-156.59284165080248,71.31167866535951,2.651010931999624
-156.59291655759705,71.31150090673677,2.7335198456032077
-156.59299112489117,71.31132313389519,2.911167333090801
-156.59306508448503,71.31114533520976,3.109518862459941
-156.5931385344423,71.31096751502335,3.2615606121460243
-156.5932116787626,71.31078968212975,3.3575572988587714
-156.59328458373898,71.31061183897766,3.3333519930724766
-156.59335733329038,71.310433989023,3.3746948826602226
-156.59343003302178,71.31025613727364,3.5515726987177687
-156.5935027596538,71.3100782867975,3.7144705232524102
-156.5935755771912,71.3099004399506,3.830286661265356
-156.5936485943629,71.30972260149645,3.907688505575743
-156.59372189810279,71.30954477551688,3.9213446801782137
-156.59379557616217,71.30936696520966,3.9189623952530046
-156.59386965819454,71.30918917222547,3.9005482825688076
-156.59394414462622,71.30901139605322,3.8281926739644403
-156.59401904488936,71.30883363749221,3.8256946882952096
-156.5940945073761,71.30865590292426,3.8762890984818448
-156.59417043419018,71.30847818803169,3.913419141203212
-156.59424651570805,71.30830047962039,3.924292928849669
-156.5943226216961,71.30812277228189,3.8923125109612284
-156.59439862434056,71.30794506066853,3.8273119430672553
-156.59447441264922,71.30776733964892,3.6839599576995696
-156.59454991255245,71.30758960697602,3.5612545806552287
-156.5946248740043,71.30741185147686,3.4567746330596174
-156.5946992530678,71.30723407100801,3.337337086946845
-156.59477327812874,71.30705627543432,3.187086073440556
-156.59484702049895,71.30687846833014,3.0024141585030364
-156.5949205362798,71.30670065161426,2.8240068497592206
-156.59499388336445,71.30652282753826,2.657390917048111
-156.59506709746336,71.30634499823394,2.519067673620532
-156.59514039295368,71.30616717221375,2.3546629167792097
-156.59521381389948,71.30598935144951,2.2030981259752607
-156.59528718996546,71.30581152915968,2.128189855146666
-156.59536048785037,71.3056337031687,2.0596612269735477
-156.59543369930014,71.30545587351844,2.005624183744264
-156.59550682699347,71.30527804060632,1.9977010629911345
-156.59557990902476,71.30510020578306,1.9911552942724455
-156.6862763864999,71.30765084943448,0.9602184410950244
-156.59565281830544,71.30492236359625,2.048365573804261
-156.59572556409142,71.3047445141871,2.1892653104247346
-156.59579839893377,71.30456666851308,2.312803647881201
-156.59587143217982,71.3043888319417,2.38349582232147
-156.68656985179598,71.3069396010789,2.7354926283442196
-156.5959447583718,71.30421100773067,2.4046829400377825
-156.68664310900704,71.30676178453592,2.810762143724433
-156.59601840380037,71.30403319679412,2.3939869531002107
-156.68671616620946,71.30658395959156,3.005371520921564
-156.59609244531487,71.3038554023499,2.2946510190594145
-156.68678856846623,71.30640610726888,3.4142235742764715
-156.59616697356512,71.30367762894092,1.979915822339492
-156.59624198644235,71.30349987573146,1.5250254032262207
-156.5963173823908,71.30332213909196,1.1232309636177369
-156.5963930348745,71.30314441351683,0.8196557506500929
-156.68707143263333,71.30569441610017,2.880461457629381
-156.5964688494551,71.30296669427001,0.6216629690762013
-156.68714300559748,71.3055165292349,2.331434531600498
-156.59654473403225,71.30278897856945,0.5336300175146299
-156.6872149058604,71.30533865607146,1.995245867958343
-156.59662056591867,71.30261126034634,0.4706997400184429
-156.68728794896566,71.30516083075368,1.4276298231468125
-156.5966963205815,71.30243353890752,0.33221708050148535
-156.68736237954408,71.30498306349946,0.7170156240820891
-156.59677194030803,71.30225581184347,0.08914547971847071
-156.68743740730156,71.30480532125102,0.3358546856481927
-156.59684724658598,71.30207807114984,-0.26034475813514557
-156.68751251665975,71.30462758244381,0.40328190617847726
-156.5969221550685,71.30190031383286,-0.40618113322897254
-156.687587426934,71.30444983533485,0.9989564641303933
-156.59699659263845,71.30172253666106,-0.09196542171853947
-156.68766206818458,71.304272076998,1.5713619525531577
-156.59707060786297,71.30154474192305,0.3362986488548431
-156.68773638419765,71.30409430506663,1.637379860182662
-156.5971441785902,71.30136692814395,0.5805724296716385
-156.68780986764125,71.3039164983434,0.8796154040582103
-156.5972171178749,71.30118908805055,0.653839744906473
-156.68788222312185,71.30373864442566,-0.10177959583926603
-156.59728933341393,71.30101121698256,0.6572746614412214
-156.59736129042506,71.30083333514654,0.6970300320526196
-156.597433337501,71.30065545671918,0.7849549010511654
-156.59750563788475,71.3004775891303,0.8236925684356765
-156.59757832533865,71.30029973817987,0.7693399479807965
-156.59765141483865,71.30012190433403,0.777200477112751
-156.68831282345536,71.3026713736161,0.17511963104479517
-156.59772532756665,71.29994410486671,0.8657392917066752
-156.68838737305657,71.30249361171018,0.32595541497647973
-156.59780037328267,71.2997663539373,0.8982602175289423
-156.688462544858,71.30231587581589,0.16153559979788545
-156.59787598284834,71.29958862705776,0.8893330461275591
-156.6885380088301,71.30213815216179,0.07379586109486948
-156.59795153686832,71.29941089752315,0.8629387711120801
-156.68861338689567,71.3019604249505,0.9094786718451977
-156.5980267909972,71.2992331553657,0.8726662348733774
-156.68868865924185,71.30178269334283,1.7641991542908675
-156.5981015523331,71.29905539213017,0.9186070601195151
-156.6887637138904,71.30160495264259,2.181640644547117
-156.5981757753566,71.2988776066973,0.9147002534958578
-156.68883823068256,71.30142718945854,2.5631739590257476
-156.5982490483318,71.29869978047388,0.8710185865796444
-156.6889115395369,71.30124937576493,2.698086533683534
-156.59832072253442,71.29852188662151,0.8880473514348667
-156.68898415586818,71.30107153312342,2.652011979764999
-156.59839154147608,71.29834395712827,0.9442824626369007
-156.6890565672498,71.30089368193353,2.7018807264453657
-156.59846237395914,71.29816602771598,0.9490688651407273
-156.68912894661833,71.30071582940671,2.9207494555496143
-156.59853356097778,71.29798811365997,0.9438716317303152
-156.68920142587558,71.30053798108584,3.552188790423345
-156.59860540931356,71.29781022754216,0.9428521413821944
-156.68927417979347,71.30036014428742,3.9217936994693807
-156.5986780694833,71.2976323755951,0.91714897962354
-156.6893473615412,71.3001823254121,3.77291608052245
-156.59875193111634,71.29745457472475,0.9124003548130427
-156.68942166180858,71.30000455337257,3.68307710069348
-156.59882779106016,71.29727685839768,0.9409923915726449
-156.689496684964,71.29982681158512,3.6839717721871215
-156.59890519160405,71.29709920714905,0.9290246211887476
-156.6895715612062,71.29964906368642,3.732026114524852
-156.59898305638416,71.29692157595301,0.8926044033362714
-156.68964610185702,71.29947130175815,3.7156153996052272
-156.5990610237443,71.29674394906074,0.8957695020484958
-156.68972003747587,71.29929351452834,3.624391693914086
-156.5991387328005,71.29656631143646,0.9072481989548635
-156.6897932865724,71.29911569861656,3.5366285825011134
-156.5992159370553,71.29638865198935,0.9066586709446106
-156.6898657320777,71.2989378490955,3.4788362421573784
-156.5992922782765,71.2962109560803,0.9019209208320448
-156.68993644154727,71.29875992696036,3.4707654945084774
-156.59936683462035,71.29603318475507,0.9179270341408705
-156.69000589652325,71.29858195235681,3.5140656302228446
-156.599439908852,71.29585535086983,0.9517086332968832
-156.69007521063054,71.29840397187151,3.568712108664466
-156.59951240152964,71.29567749206765,0.9782614148671905
-156.69014477569397,71.29822600190828,3.583162936193616
-156.59958456994525,71.29549961972042,0.9774546690704174
-156.69021491542765,71.29804805602926,3.563769115328397
-156.5996566701828,71.29532174448832,0.9214674188991724
-156.69028586365278,71.29787014399878,3.56543621961854
-156.6903577143613,71.29769226975263,3.5794559959950747
-156.59980153902757,71.29496602283746,0.9488539271386157
-156.69043152562534,71.2975144775792,3.5484340160063605
-156.59987525048308,71.29478821590305,1.065812518466312
-156.69050721200324,71.29733676389736,3.5100307773737045
-156.5999499717501,71.2946104518411,1.1017563785287638
-156.69058344399087,71.29715907305322,3.5144690747867036
-156.6000249405979,71.29443269791199,1.088843447595909
-156.69065986124878,71.29698138999646,3.5086340784093744
-156.60010000550977,71.29425494857252,1.1043079105195046
-156.69073613435398,71.29680370092984,3.465317897846116
-156.6001750183833,71.29407719690712,1.1333898810938594
-156.6908119904365,71.29662599443533,3.3766604436846848
-156.6002498520242,71.29389943745763,1.1500771073391587
-156.6908873037654,71.29644826525643,3.2282765460475353
-156.60032447940262,71.29372166964671,1.1550766289635879
-156.69096110012424,71.29627047262188,3.108437791313218
-156.60039827009882,71.29354386618336,1.231023165827639
-156.69103336109083,71.29609261575209,2.9083796540849662
-156.60047126045276,71.29336602898853,1.406780463398454
-156.69110510693133,71.29591473738414,2.6382559124950684
-156.60054424203088,71.2931881915643,1.671521277913754
-156.69117661738437,71.29573684909828,2.565396810238239
-156.60061740237882,71.29301036141406,1.8859368003947214
-156.6912482966718,71.29555896801885,2.593601516410806
-156.6006909161042,71.2928325462393,1.9529532908235514
-156.6913204168,71.29538110534925,2.8475271494194248
-156.60076491489838,71.29265475183287,1.9611348780868578
-156.69139299741892,71.29520326197182,3.107815432568005
-156.60083942062693,71.29247697894796,1.9747636581291803
-156.69146682518755,71.29502547079557,3.2250483102864647
-156.60091503263618,71.2922992529678,2.0245812093270783
-156.69154203465905,71.29484773747049,3.2928907547003985
-156.60099173569336,71.29212157314066,2.0623710029126405
-156.69161793835565,71.2946700332225,3.3303909475767117
-156.60106874920518,71.29194390640329,2.096992619737226
-156.6916942820302,71.29449234740031,3.340619973092321
-156.6011457634798,71.29176624001758,2.1190284054186117
-156.691770806754,71.29431466918237,3.373912676785253
-156.60122255788525,71.29158856403734,2.182434354060499
-156.69184727361016,71.29413698857837,3.428686053039942
-156.60129892562315,71.29141087005044,2.276401378548125
-156.69192347023068,71.29395929668568,3.4986636851148836
-156.6013747799201,71.29123315412578,2.288340502489605
-156.69199919590062,71.29378158510947,3.544331835076131
-156.60144957258035,71.29105539362985,2.290859285982413
-156.69207435001624,71.29360384964937,3.553789315571642
-156.6015232042809,71.29087758404472,2.3321184438654314
-156.69214872474942,71.29342608159776,3.5221562133721696
-156.60159626522926,71.29069974999071,2.3855866030531914
-156.69222222679895,71.29324827704603,3.452706330943027
-156.6016690245305,71.29052190324026,2.48233616774726
-156.69229480636102,71.29307043391584,3.373815008440849
-156.60174168116077,71.29034405223925,2.5640099694590663
-156.69236649210973,71.29289255340406,3.3056105188702847
-156.601814411409,71.29016620450325,2.623734613462034
-156.69243753620037,71.29271464606586,3.213354172298255
-156.6018873257692,71.28998836443509,2.7213889103014206
-156.69250750783408,71.29253669386104,3.1019547926659348
-156.60196080262585,71.28981054807674,2.78367188768087
-156.78333093551032,71.29504903312767,0.11031942151664792
-156.6925762417443,71.29235868987416,3.0089565368915485
-156.6020350009739,71.28963276287955,2.7616437795086224
-156.78340217460095,71.29487114040913,-0.08760979487543442
-156.6926448169849,71.29218067927815,3.0006587912109284
-156.6021096519363,71.28945499643307,2.7069369344705465
-156.7834735610968,71.29469326050032,-0.16090931757054536
-156.6927140016312,71.29200269420207,3.04034099717949
-156.60218457490657,71.28927724160458,2.692999489102184
-156.69278420844756,71.29182475191956,2.989692844644694
-156.60225967174807,71.28909949397479,2.7191525182485745
-156.69285575759056,71.29164686583124,2.908386324429787
-156.60233483135323,71.28892174933856,2.734986154851956
-156.7836902178695,71.29415971888807,-0.05826919988287097
-156.6929285443499,71.29146903156604,2.9304621519677996
-156.60240995770943,71.28874400326085,2.7439256401904597
-156.7837634935443,71.2939819138363,0.08686191991350752
-156.69300350635308,71.29129128836105,2.9525545941833866
-156.6024848772431,71.28856624804382,2.7873343910413504
-156.783839002114,71.29380420403223,0.3084114361292603
-156.6930811345224,71.2911136567549,2.9223588897651207
-156.60255945578479,71.28838847896772,2.7802425853820742
-156.7839146586241,71.2936264992319,0.5260545347856131
-156.69316000413517,71.29093607713554,2.9460526794314297
-156.6026337144237,71.2882106961406,2.7384985416960714
-156.78399019057395,71.29344878933311,0.9314214093798389
-156.69323897577402,71.29075850180922,2.9786747930345703
-156.60270766396354,71.28803290021489,2.7557089052406734
-156.78406526174075,71.29327105983694,1.531078044740566
-156.6933174460517,71.29058090552574,3.0063462836363515
-156.602781283451,71.28785509047133,2.7735937692362507
-156.784139374914,71.29309329244727,2.654888967043337
-156.69339494876846,71.29040326877512,3.036277195052945
-156.6028545811563,71.28767726694083,2.7814502851158402
-156.78421281126577,71.2929154953054,3.618086786204199
-156.6934712033027,71.29022557980558,3.0596575693899903
-156.60292754508953,71.28749942930318,2.799164317991145
-156.7842850602002,71.29273765002922,4.004291406745882
-156.69354526143815,71.29004779894008,3.091708078367785
